492.8675 	EXP 	Created text_waiting_message = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_waiting_message', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
492.8676 	EXP 	window1: mouseVisible = False
492.8686 	EXP 	Created stim_grayScreen = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='stim_grayScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
492.8687 	EXP 	window1: mouseVisible = False
492.8694 	EXP 	Created stim_grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='stim_grating', opacity=1.0, ori=1.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([4., 4.]), size=array([2., 2.]), tex='sin', texRes=256.0, units='height', win=Window(...))
0.0274 	INFO 	Keyboard events cleared
0.0271 	EXP 	text_waiting_message: autoDraw = True
2.0133 	DATA 	Mouse: Left button down, pos=(146,427)
2.0769 	DATA 	Mouse:  Left button up, pos=(146,427)
10.9803 	EXP 	Created sequence: sequential, trialTypes=1, nReps=10, seed=None
10.9806 	EXP 	New trial (rep=0, index=0): None
10.9834 	DATA 	Keypress: space
11.0694 	EXP 	text_waiting_message: autoDraw = False
11.0694 	EXP 	stim_grating: ori = 0.0
11.0694 	EXP 	stim_grayScreen: autoDraw = True
13.9798 	EXP 	stim_grating: autoDraw = True
13.9798 	EXP 	stim_grating: tex = 'sin'
15.9846 	EXP 	New trial (rep=1, index=0): None
15.9951 	EXP 	stim_grayScreen: autoDraw = False
15.9951 	EXP 	stim_grating: autoDraw = False
15.9951 	EXP 	stim_grating: ori = 45.0
15.9951 	EXP 	stim_grayScreen: autoDraw = True
18.9939 	EXP 	stim_grating: autoDraw = True
20.9788 	EXP 	New trial (rep=2, index=0): None
20.9930 	EXP 	stim_grayScreen: autoDraw = False
20.9930 	EXP 	stim_grating: autoDraw = False
20.9930 	EXP 	stim_grayScreen: autoDraw = False
20.9930 	EXP 	stim_grating: autoDraw = False
20.9930 	EXP 	stim_grating: ori = 90.0
20.9930 	EXP 	stim_grayScreen: autoDraw = True
23.9942 	EXP 	stim_grating: autoDraw = True
25.9798 	EXP 	New trial (rep=3, index=0): None
25.9937 	EXP 	stim_grayScreen: autoDraw = False
25.9937 	EXP 	stim_grating: autoDraw = False
25.9937 	EXP 	stim_grayScreen: autoDraw = False
25.9937 	EXP 	stim_grating: autoDraw = False
25.9937 	EXP 	stim_grating: ori = 135.0
25.9937 	EXP 	stim_grayScreen: autoDraw = True
28.9943 	EXP 	stim_grating: autoDraw = True
30.9796 	EXP 	New trial (rep=4, index=0): None
30.9937 	EXP 	stim_grayScreen: autoDraw = False
30.9937 	EXP 	stim_grating: autoDraw = False
30.9937 	EXP 	stim_grayScreen: autoDraw = False
30.9937 	EXP 	stim_grating: autoDraw = False
30.9937 	EXP 	stim_grating: ori = 180.0
30.9937 	EXP 	stim_grayScreen: autoDraw = True
33.9946 	EXP 	stim_grating: autoDraw = True
35.9801 	EXP 	New trial (rep=5, index=0): None
35.9941 	EXP 	stim_grayScreen: autoDraw = False
35.9941 	EXP 	stim_grating: autoDraw = False
35.9941 	EXP 	stim_grating: ori = 225.0
35.9941 	EXP 	stim_grayScreen: autoDraw = True
38.9948 	EXP 	stim_grating: autoDraw = True
40.9810 	EXP 	New trial (rep=6, index=0): None
40.9947 	EXP 	stim_grayScreen: autoDraw = False
40.9947 	EXP 	stim_grating: autoDraw = False
40.9947 	EXP 	stim_grating: ori = 270.0
40.9947 	EXP 	stim_grayScreen: autoDraw = True
43.9957 	EXP 	stim_grating: autoDraw = True
45.9810 	EXP 	New trial (rep=7, index=0): None
45.9945 	EXP 	stim_grayScreen: autoDraw = False
45.9945 	EXP 	stim_grating: autoDraw = False
45.9945 	EXP 	stim_grating: ori = 315.0
45.9945 	EXP 	stim_grayScreen: autoDraw = True
48.9955 	EXP 	stim_grating: autoDraw = True
50.9809 	EXP 	New trial (rep=8, index=0): None
50.9970 	EXP 	stim_grayScreen: autoDraw = False
50.9970 	EXP 	stim_grating: autoDraw = False
50.9970 	EXP 	stim_grating: ori = 0.0
50.9970 	EXP 	stim_grayScreen: autoDraw = True
53.9961 	EXP 	stim_grating: autoDraw = True
55.9806 	EXP 	New trial (rep=9, index=0): None
55.9948 	EXP 	stim_grayScreen: autoDraw = False
55.9948 	EXP 	stim_grating: autoDraw = False
55.9948 	EXP 	stim_grating: ori = 45.0
55.9948 	EXP 	stim_grayScreen: autoDraw = True
58.9961 	EXP 	stim_grating: autoDraw = True
61.0023 	INFO 	saved data to C:\dev\sipefield-gratings\PsychoPy\PsychoPy_visual_stimulus\data/01_Gratings_vis_devJG_v0.4_2024-07-15_19h44.12.954trials.csv
61.0110 	EXP 	stim_grayScreen: autoDraw = False
61.0110 	EXP 	stim_grating: autoDraw = False
61.0124 	EXP 	Gratings_vis_devJG_v0.4: status = STOPPED
61.0141 	INFO 	saved data to 'C:\\dev\\sipefield-gratings\\PsychoPy\\PsychoPy_visual_stimulus\\data/01_Gratings_vis_devJG_v0.4_2024-07-15_19h44.12.954.csv'
61.0145 	INFO 	saved data to C:\dev\sipefield-gratings\PsychoPy\PsychoPy_visual_stimulus\data/01_Gratings_vis_devJG_v0.4_2024-07-15_19h44.12.954.psydat
61.0446 	EXP 	window1: mouseVisible = True
61.3852 	DEBUG 	Saving data for Gratings_vis_devJG_v0.4 ExperimentHandler
