5.8992 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.9005 	INFO 	Loaded monitor calibration from ['2024_06_26 12:00']
6.0688 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A850>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A7F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A640>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000019DCEFF78E0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.0688 	EXP 	window1: backgroundImage = ''
6.0688 	EXP 	window1: backgroundFit = 'none'
6.0689 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0691 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0702 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0706 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0738 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0747 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0756 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0765 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0774 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0790 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0799 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0805 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0811 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0819 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0827 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0835 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0843 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0851 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0860 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0868 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0874 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0881 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0890 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0899 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0903 	DEBUG 	Uploading Texture Font fontname to graphics card
6.0922 	DEBUG 	Upload of Texture Font fontname complete
6.0930 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0931 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0935 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0938 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000019DCC59A970>
6.0960 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0969 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0978 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0980 	DEBUG 	Uploading Texture Font fontname to graphics card
6.0989 	DEBUG 	Upload of Texture Font fontname complete
6.1000 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
6.1000 	EXP 	window1: recordFrameIntervals = False
6.2905 	EXP 	window1: recordFrameIntervals = True
6.4744 	EXP 	Screen (1) actual frame rate measured at 59.86Hz
6.4744 	EXP 	window1: recordFrameIntervals = False
6.4744 	EXP 	window1: mouseVisible = False
6.4748 	EXP 	window1: mouseVisible = False
6.4750 	EXP 	window1: mouseVisible = False
6.4753 	EXP 	window1: mouseVisible = False
6.4756 	EXP 	window1: mouseVisible = False
6.4792 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
