thisRow.t,notes,buildGratings.started,buildGratings.stopped,grating_angle.expStartVal,nidaqTrigger.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.013058100128546357,0.013306000037118793,0,,516146,001,2024-06-26_16h40.52.227,Gratings_vis_stim_devJG_v0.2,2024.1.5,None,2024-06-26 16h40.56.435715 -0400,
,,,,,0.013321399921551347,,,,,,,,
