5.8912 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.8926 	INFO 	Loaded monitor calibration from ['2024_06_26 12:00']
6.0365 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E850>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E7F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E640>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000024C6F137910>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.0366 	EXP 	window1: backgroundImage = ''
6.0366 	EXP 	window1: backgroundFit = 'none'
6.0367 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0368 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0381 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0384 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0412 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0420 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0428 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0438 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0446 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0453 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0460 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0475 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0481 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0515 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0522 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0530 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0546 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0552 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0571 	DEBUG 	Uploading Texture Font fontname to graphics card
6.0591 	DEBUG 	Upload of Texture Font fontname complete
6.0600 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0601 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0604 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0607 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x0000024C6758E970>
6.0629 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0639 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.0649 	DEBUG 	Uploading Texture Font fontname to graphics card
6.0657 	DEBUG 	Upload of Texture Font fontname complete
6.0669 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
6.0669 	EXP 	window1: recordFrameIntervals = False
6.2552 	EXP 	window1: recordFrameIntervals = True
6.4395 	EXP 	Screen (1) actual frame rate measured at 59.79Hz
6.4395 	EXP 	window1: recordFrameIntervals = False
6.4397 	EXP 	window1: mouseVisible = False
6.4406 	EXP 	window1: mouseVisible = False
6.4410 	EXP 	window1: mouseVisible = False
6.4427 	EXP 	window1: mouseVisible = False
6.4439 	EXP 	window1: mouseVisible = False
6.4495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4525 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4543 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4562 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4580 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4593 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4609 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4627 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4645 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4649 	DEBUG 	Uploading Texture Font fontname to graphics card
6.4657 	DEBUG 	Upload of Texture Font fontname complete
6.4675 	EXP 	window1: mouseVisible = False
6.4676 	EXP 	window1: mouseVisible = False
6.4683 	EXP 	window1: mouseVisible = False
6.4690 	EXP 	window1: mouseVisible = False
6.4879 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.5845 	INFO 	keyboard.Keyboard is using iohub backend.
8.5845 	EXP 	Gratings_vis_stim_devJG_v0.3: status = STARTED
8.5847 	EXP 	window1: mouseVisible = False
8.5864 	EXP 	Created stim_grating = GratingStim(__class__=<class 'psychopy.visual.grating.GratingStim'>, anchor='center', autoDraw=False, autoLog=True, blendmode='avg', color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, interpolate=True, mask=None, maskParams=None, name='stim_grating', opacity=1.0, ori=1.0, phase=array([1., 1.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([5., 5.]), size=array([2., 2.]), tex='sin', texRes=256.0, units='height', win=Window(...))
8.5865 	EXP 	window1: mouseVisible = False
8.5878 	EXP 	Created stim_grayScreen = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([0., 0., 0.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image=None, interpolate=True, mask=None, maskParams=None, name='stim_grayScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='height', win=Window(...))
0.0224 	EXP 	Created sequence: sequential, trialTypes=1, nReps=128, seed=None
0.0227 	EXP 	New trial (rep=0, index=0): None
0.0381 	EXP 	stim_grating: ori = 0.0
0.0381 	EXP 	stim_grating: autoDraw = True
0.0381 	EXP 	stim_grating: tex = 'sin'
2.0387 	EXP 	stim_grating: autoDraw = False
2.0387 	EXP 	stim_grayScreen: autoDraw = True
4.6645 	DATA 	Keypress: lshift
4.8960 	DATA 	Keypress: lwindows
5.0120 	EXP 	New trial (rep=1, index=0): None
5.0257 	EXP 	stim_grating: autoDraw = False
5.0257 	EXP 	stim_grayScreen: autoDraw = False
5.0257 	EXP 	stim_grating: ori = 45.0
5.0257 	EXP 	stim_grating: autoDraw = True
5.2441 	DATA 	Keypress: left
7.0262 	EXP 	stim_grating: autoDraw = False
7.0262 	EXP 	stim_grayScreen: autoDraw = True
10.0162 	EXP 	New trial (rep=2, index=0): None
10.0299 	EXP 	stim_grating: autoDraw = False
10.0299 	EXP 	stim_grayScreen: autoDraw = False
10.0299 	EXP 	stim_grating: ori = 90.0
10.0299 	EXP 	stim_grating: autoDraw = True
12.0304 	EXP 	stim_grating: autoDraw = False
12.0304 	EXP 	stim_grayScreen: autoDraw = True
