6.3062 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.3075 	INFO 	Loaded monitor calibration from ['2024_06_26 12:00']
6.4513 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD880>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD820>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD670>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000148A5919910>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=1, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.4513 	EXP 	window1: backgroundImage = ''
6.4513 	EXP 	window1: backgroundFit = 'none'
6.4514 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4515 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4527 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4530 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4557 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4565 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4574 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4584 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4593 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4600 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4608 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4631 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4640 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4656 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4671 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4679 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4687 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4693 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4699 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4708 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4715 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4718 	DEBUG 	Uploading Texture Font fontname to graphics card
6.4742 	DEBUG 	Upload of Texture Font fontname complete
6.4751 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4752 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4755 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4758 	EXP 	window1: mouseVisible = <method-wrapper '__getattribute__' of attributeSetter object at 0x00000148A2CFD9A0>
6.4781 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4791 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4801 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.4802 	DEBUG 	Uploading Texture Font fontname to graphics card
6.4812 	DEBUG 	Upload of Texture Font fontname complete
6.4823 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
6.4823 	EXP 	window1: recordFrameIntervals = False
6.6919 	EXP 	window1: recordFrameIntervals = True
6.8768 	EXP 	Screen (1) actual frame rate measured at 59.54Hz
6.8769 	EXP 	window1: recordFrameIntervals = False
6.8770 	EXP 	window1: mouseVisible = False
6.8777 	EXP 	window1: mouseVisible = False
6.8780 	EXP 	window1: mouseVisible = False
6.8793 	EXP 	window1: mouseVisible = False
6.8803 	EXP 	window1: mouseVisible = False
6.8854 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8869 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8885 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8903 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8922 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.8955 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
